case_id	address	City	State	postalCode	Country
8537	2100 Cornell Ave	Montevideo	RI	59701	South Africa
8538	2100 Cornell Ave	Salto	RI	59701	South Africa
8539	2100 Cornell Ave	Acarigua	RI	59701	South Africa
8540	2100 Cornell Ave	Anaco	RI	59701	South Africa
8541	828 Wheat Dr	San Fernando Deatabapo	SC	59715	South Africa
8542	828 Wheat Dr	Barcelona	SC	59715	South Africa
8543	70 5th St N	Barinas	SC	58436	South Africa
8544	925 19th Ave E	Maracaibo	SC	58078	South Africa
8545	1510 26th Ave SW	Barquisimeto	SC	58701	South Africa
8546	1412 Sunset Ave	Ciudad Bolivar	SC	28328	South Africa
8547	1025 38th St S	Caicara De Orinoco	SC	58103	South Africa
8548	1025 38th St S	San Carlos	SC	58103	South Africa
8549	1025 38th St S	Calabozo	SC	58103	South Africa
8550	1025 38th St S	Canaima	SC	58103	South Africa
8551	6011 Lake Rd	Carora	SC	99747	South Africa
8552	100 N Road 11	Carupano	SC	82401	South Africa
8553	100 N Road 11	Coro	SC	82401	South Africa
8554	300 N 6th St	Caracas	SC	82426	South Africa
8555	300 N 6th St	Cumana	SC	82426	South Africa
8556	300 N 6th St	Carrizal	SC	82426	Botswana
8557	1324 N 6th St	El Dorado	SC	82426	Botswana
8558	1324 N 6th St	Elorza	SC	82426	Botswana
8559	508 Cortez Dr	Guasdualito	SC	82633	Botswana
8560	269 Miracle Rd	Guiria	SC	82636	Botswana
8561	269 Miracle Rd	Guanare	SC	82636	Botswana
8562	269 Miracle Rd	Higuerote	SC	82636	Congo (Brazzaville)
8563	269 Miracle Rd	Isla De Coche	SC	82636	Congo (Kinshasa)
8564	269 Miracle Rd	Paraguana	SC	82636	Congo (Kinshasa)
8565	269 Miracle Rd	San Juan De Los Morros	SC	82636	Congo (Brazzaville)
8566	269 Miracle Rd	La Fria	SC	82636	Swaziland
8567	1121 S Summit Ave	La Orchila	SC	82701	Central African Republic
8568	200 W Main St	Maracaibo	SC	87558	Central African Republic
8569	712 W Main St	Merida	SC	87558	Equatorial Guinea
8570	533 Clayton Rd	Porlamar	SC	87740	Equatorial Guinea
8571	12 N Birch St	Caracas	SC	4442	Saint Helena
8572	242 Log Cabin Rd	Maturin	SC	25813	Mauritius
8573	301 N Main St	Puerto Ayacucho	SC	78014	Mauritius
8574	112 Main St	Puerto Cabello	SC	83420	British Indian Ocean Territory
8575	404 N Interstate 35 Rd	San Cristobal	SC	75154	Cameroon
8576	505 Live Oak	Guayana	SC	78202	Cameroon
8577	505 Live Oak	Palmarito	SC	78202	Cameroon
8578	505 Live Oak	San Antonio	SC	78202	Cameroon
8579	505 Live Oak	Santa Barbara	SC	78202	Cameroon
8580	505 Live Oak	Santa Ana De Uairen	SC	78202	Cameroon
8581	505 Live Oak	Santo Domingo	SC	78202	Cameroon
8582	505 Live Oak	San Felipe	SC	78202	Cameroon
8583	505 Live Oak	San Fernando De Apure	SC	78202	Cameroon
8584	505 Live Oak	San Tome	SC	78202	Zambia
8585	411 S Flores St	Santa Barbara	SC	78204	Zambia
8586	516 Memorial Plz	Tucupita	SC	76028	Zambia
8587	516 Memorial Plz	Tumeremo	SC	76028	Zambia
8588	2500 Museum Way	Valencia	SC	76107	Zambia
8589	2500 Museum Way	Valera	SC	76107	Zambia
8590	2500 Museum Way	Valle De La Pascua	SC	76107	Zambia
8591	2500 Museum Way	Linden	SC	76107	Comoros
8592	400 Village Park Dr	Lethem	SC	76009	Comoros
8593	400 Village Park Dr	Antigua	SC	76009	Comoros
8594	4026 Jackpot Rd	Bridgetown	SC	43123	Mayotte
8595	4026 Jackpot Rd	Canefield	SC	43123	Reunion
8596	4445 W Chestnut Expy	Dominica	SC	65802	Reunion
8597	4445 W Chestnut Expy	Fort-de-france	SC	65802	Madagascar
8598	4445 W Chestnut Expy	St. Martin	SC	65802	Madagascar
8599	1148 Hotel Dr	Pointe-a-pitre	SC	43512	Madagascar
8600	236 Old Epps Bridge Rd	Point Salines	SC	30606	Madagascar
8601	236 Old Epps Bridge Rd	St. Thomas	SD	30606	Madagascar
8602	236 Old Epps Bridge Rd	St. Croix Island	SD	30606	Madagascar
8603	236 Old Epps Bridge Rd	Aguadilla	SD	30606	Madagascar
8604	125 N Main St	Fajardo	SD	14513	Madagascar
8605	125 N Main St	San Juan	SD	14513	Madagascar
8606	125 N Main St	Mayaguez	SD	14513	Madagascar
8607	5244 Broadmoor Cir NW	Ponce	SD	44709	Madagascar
8608	5244 Broadmoor Cir NW	San Juan	SD	44709	Madagascar
8609	100 E Jefferson St	Basse Terre	SD	40202	Madagascar
8610	100 E Jefferson St	Castries	SD	40202	Madagascar
8611	100 E Jefferson St	Hewandorra	SD	40202	Madagascar
8612	100 E Jefferson St	Oranjestad	SD	40202	Madagascar
8613	100 E Jefferson St	Kralendijk	SD	40202	Madagascar
8614	100 E Jefferson St	Willemstad	SD	40202	Madagascar
8615	100 E Jefferson St	Oranjestad	SD	40202	Madagascar
8616	100 E Jefferson St	Philipsburg	SD	40202	Madagascar
8617	10865 W Dodge Rd	The Valley	SD	68154	Madagascar
8618	10865 W Dodge Rd	Scarborough	SD	68154	Madagascar
8619	10865 W Dodge Rd	Port-of-spain	SD	68154	Madagascar
8620	8225 Town Center Dr	Tortola	SD	21236	Madagascar
8621	8225 Town Center Dr	Canouan Island	SD	21236	Madagascar
8622	8225 Town Center Dr	Mustique	SD	21236	Madagascar
8623	8225 Town Center Dr	Kingstown	SD	21236	Angola
8624	2709 Erie Dr	Alma-ata	SD	13166	Angola
8625	9207 State Route 171	Balkhash	SD	18470	Angola
8626	4530 E Skelly Dr	Tselinograd	SD	74135	Angola
8627	1800 Towne Park Dr	Dzhambul	SD	45373	Angola
8628	1800 Towne Park Dr	Bishkek	SD	45373	Angola
8629	1201 E Mall Dr	Osh	SD	43528	Angola
8630	601 N Marine Blvd	Chimkent	SD	28540	Angola
8631	518 Main St	Uralsk	SD	3907	Angola
8632	518 Main St	Pavlodar	SD	3907	Angola
8633	2721 Nordic Dr	Semiplatinsk	SD	54234	Angola
8634	2721 Nordic Dr	Aktyubinsk	SD	54234	Angola
8635	1414 Bridge St	Baku	SD	49720	Angola
8636	1414 Bridge St	Yakutsk	SD	49720	Angola
8637	1234 River Rd	Mirnyj	SD	53965	Angola
8638	1111 Bankhead Hwy	Blagoveschensk	SD	30117	Angola
8639	1111 Bankhead Hwy	Khabarovsk	SD	30117	Angola
8640	5200 Fashion Square Blvd	Provideniya Bay	SD	48604	Gabon
8641	5200 Fashion Square Blvd	Magadan	SD	48604	Gabon
8642	5200 Fashion Square Blvd	Pevek	SD	48604	Gabon
8643	5200 Fashion Square Blvd	Petropavlovsk	SD	48604	Gabon
8644	5200 Fashion Square Blvd	Yuzhno-sakhalinsk	SD	48604	Gabon
8645	801 E Parham Rd	Vladivostok	SD	23227	Gabon
8646	801 E Parham Rd	Chita	SD	23227	Gabon
8647	3304 W Andrew Johnson Hwy	Bratsk	SD	37814	Gabon
8648	2401 Willis Rd	Irkutsk	SD	23237	Gabon
8649	2401 Willis Rd	Ulan-ude	SD	23237	Sao Tome and Principe
8650	2401 Willis Rd	Kiev	SD	23237	Sao Tome and Principe
8651	615 NW Riverside Dr	Donetsk	SD	47708	Mozambique
8652	6 Traders Cir	Dnepropetrovsk	SD	61761	Mozambique
8653	815 1st Ave	Simferopol	SD	52241	Mozambique
8654	2491 Holiday Rd	Kiev	SD	52241	Mozambique
8655	2491 Holiday Rd	Lvov	SD	52241	Mozambique
8656	2345 McGee St	Odessa	SD	64108	Mozambique
8657	2345 McGee St	St. Petersburg	SD	64108	Mozambique
8658	2345 McGee St	Murmansk	SD	64108	Mozambique
8659	2345 McGee St	Gomel	SD	64108	Mozambique
8660	2345 McGee St	Vitebsk	TN	64108	Mozambique
8661	2345 McGee St	Kaliningrad	TN	64108	Mozambique
8662	2345 McGee St	Minsk	TN	64108	Mozambique
8663	2345 McGee St	Minsk 2	TN	64108	Mozambique
8664	2345 McGee St	Abakan	TN	64108	Mozambique
8665	2345 McGee St	Barnaul	TN	64108	Mozambique
8666	2345 McGee St	Kemorovo	TN	64108	Mozambique
8667	2345 McGee St	Omsk	TN	64108	Seychelles
8668	2345 McGee St	Krasnodar	TN	64108	Seychelles
8669	2345 McGee St	Makhachkala	TN	64108	Seychelles
8670	2345 McGee St	Mineralnye Vody	TN	64108	Seychelles
8671	2345 McGee St	Stavropol	TN	64108	Seychelles
8672	2345 McGee St	Rostov	TN	64108	Seychelles
8673	2345 McGee St	Sochi	TN	64108	Chad
8674	2345 McGee St	Astrakhan	TN	64108	Chad
8675	2345 McGee St	Volgograd	TN	64108	Chad
8676	2345 McGee St	Chelyabinsk	TN	64108	Chad
8677	2345 McGee St	Magnetiogorsk	TN	64108	Zimbabwe
8678	2345 McGee St	Nizhnevartovsk	TN	64108	Zimbabwe
8679	2345 McGee St	Perm	TN	64108	Zimbabwe
8680	2345 McGee St	Surgut	TN	64108	Zimbabwe
8681	2345 McGee St	Yekaterinburg	TN	64108	Zimbabwe
8682	2345 McGee St	Ashkhabad	TN	64108	Zimbabwe
8683	2345 McGee St	Krasnovodsk	TN	64108	Zimbabwe
8684	2345 McGee St	Chardzhou	TN	64108	Zimbabwe
8685	2345 McGee St	Dushanbe	TN	64108	Zimbabwe
8686	2345 McGee St	Bukhara	TN	64108	Zimbabwe
8687	2345 McGee St	Samarkand	TN	64108	Zimbabwe
8688	2345 McGee St	Tashkent	TN	64108	Zimbabwe
8689	2345 McGee St	Bryansk	TN	64108	Malawi
8690	2345 McGee St	Moscow	TN	64108	Malawi
8691	2345 McGee St	Tver	TN	64108	Malawi
8692	2345 McGee St	Voronezh	TN	64108	Malawi
8693	2345 McGee St	Moscow	TN	64108	Malawi
8694	2345 McGee St	Syktyvkar	TN	64108	Lesotho
8695	2345 McGee St	Kazan	TN	64108	Lesotho
8696	2345 McGee St	Orenburg	TN	64108	Congo (Kinshasa)
8697	2345 McGee St	Ufa	TN	64108	Congo (Kinshasa)
8698	2345 McGee St	Samara	TN	64108	Congo (Kinshasa)
8699	2345 McGee St	Ahmedabad	TN	64108	Congo (Kinshasa)
8700	2345 McGee St	Akola	TN	64108	Congo (Kinshasa)
8701	311 N Riverpoint Blvd	Aurangabad	TN	99202	Congo (Kinshasa)
8702	311 N Riverpoint Blvd	Mumbai	TN	99202	Congo (Kinshasa)
8703	311 N Riverpoint Blvd	Bilaspur	TN	99202	Congo (Kinshasa)
8704	311 N Riverpoint Blvd	Bhuj	TN	99202	Congo (Kinshasa)
8705	311 N Riverpoint Blvd	Belgaum	TN	99202	Congo (Kinshasa)
8706	311 N Riverpoint Blvd	Baroda	TN	99202	Congo (Kinshasa)
8707	311 N Riverpoint Blvd	Bhopal	TN	99202	Congo (Kinshasa)
8708	311 N Riverpoint Blvd	Bhaunagar	TN	99202	Congo (Kinshasa)
8709	311 N Riverpoint Blvd	Daman	TN	99202	Congo (Kinshasa)
8710	311 N Riverpoint Blvd	Deesa	TN	99202	Congo (Kinshasa)
8711	311 N Riverpoint Blvd	Guna	TN	99202	Congo (Kinshasa)
8712	6800 Main St	Goa	TN	77030	Congo (Kinshasa)
8713	6800 Main St	Indore	TN	77030	Congo (Kinshasa)
8714	6800 Main St	Jabalpur	TN	77030	Congo (Kinshasa)
8715	6800 Main St	Jamnagar	TN	77030	Congo (Kinshasa)
8716	2535 NE Cumulus Ave	Kandla	TN	97128	Congo (Kinshasa)
8717	2535 NE Cumulus Ave	Khajuraho	TN	97128	Congo (Kinshasa)
8718	2535 NE Cumulus Ave	Kolhapur	TN	97128	Congo (Kinshasa)
8719	2535 NE Cumulus Ave	Keshod	TN	97128	Congo (Kinshasa)
8720	2535 NE Cumulus Ave	Nagpur	TN	97128	Mali
8721	2535 NE Cumulus Ave	Nasik Road	TN	97128	Mali
8722	2535 NE Cumulus Ave	Pune	TN	97128	Mali
8723	140 Reservation Rd	Porbandar	TN	93933	Mali
8724	3275 Paradise Rd	Rajkot	TN	89109	Mali
8725	3275 Paradise Rd	Raipur	TN	89109	Mali
8726	3275 Paradise Rd	Sholapur	TN	89109	Gambia
8727	3275 Paradise Rd	Surat	TN	89109	Spain
8728	100 F Ave NW	Udaipur	TN	52405	Spain
8729	100 F Ave NW	Colombo	TN	52405	Spain
8730	100 F Ave NW	Anuradhapura	TN	52405	Spain
8731	100 F Ave NW	Batticaloa	TN	52405	Spain
8732	100 F Ave NW	Colombo	TN	52405	Spain
8733	100 F Ave NW	Galoya	TN	52405	Spain
8734	100 F Ave NW	Jaffna	TN	52405	Spain
8735	100 F Ave NW	Trinciomalee	TN	52405	Sierra Leone
8736	5650 Oakland Ave	Kompong Chnang	TN	63110	Guinea-Bissau
8737	5650 Oakland Ave	Phnom-penh	TN	63110	Liberia
8738	5650 Oakland Ave	Siem-reap	TN	63110	Liberia
8739	5650 Oakland Ave	Stung Treng	TN	63110	Morocco
8740	5650 Oakland Ave	Along	TN	63110	Morocco
8741	5650 Oakland Ave	Agartala	TN	63110	Morocco
8742	5650 Oakland Ave	Aizwal	TN	63110	Morocco
8743	5650 Oakland Ave	Baghdogra	TN	63110	Morocco
8744	5650 Oakland Ave	Bokaro	TN	63110	Morocco
8745	5650 Oakland Ave	Bhubaneswar	TN	63110	Morocco
8746	8837 Highway 87 S	Kolkata	TN	32583	Morocco
8747	8837 Highway 87 S	Cooch-behar	TN	32583	Morocco
8748	946 State Rt 17	Dhanbad	TN	7446	Morocco
8749	946 State Rt 17	Gaya	TN	7446	Morocco
8750	672 English Rd	Hirakud	TN	27804	Morocco
8751	701 Penn Street	Imphal	TN	19601	Morocco
8752	701 Penn Street	Jharsuguda	TN	19601	Morocco
8753	1515 Ocean Ave	Jamshedpur	TN	90401	Morocco
8754	1515 Ocean Ave	Jorhat	TN	90401	Morocco
8755	1515 Ocean Ave	Kailashahar	TN	90401	Senegal
8756	1515 Ocean Ave	Silchar	TN	90401	Senegal
8757	1515 Ocean Ave	Lilabari	TN	90401	Senegal
8758	1515 Ocean Ave	Mohanbari	TN	90401	Senegal
8759	1515 Ocean Ave	Mazuffarpur	TN	90401	Senegal
8760	1515 Ocean Ave	Nawapara	TN	90401	Senegal
8761	1515 Ocean Ave	Panagarh	TN	90401	Senegal
8762	1515 Ocean Ave	Patina	TN	90401	Senegal
8763	1515 Ocean Ave	Purnea	TN	90401	Mauritania
8764	1515 Ocean Ave	Ranchi	TN	90401	Mauritania
8765	1515 Ocean Ave	Rourkela	TN	90401	Mauritania
8766	1515 Ocean Ave	Utkela	TN	90401	Mauritania
8767	1515 Ocean Ave	Vishakhapatnam	TX	90401	Mauritania
8768	1515 Ocean Ave	Zero	TX	90401	Mauritania
8769	1515 Ocean Ave	Cox's Bazar	TX	90401	Mauritania
8770	1515 Ocean Ave	Chittagong	TX	90401	Mauritania
8771	1515 Ocean Ave	Ishurdi	TX	90401	Mauritania
8772	1515 Ocean Ave	Jessore	TX	90401	Mauritania
8773	1515 Ocean Ave	Rajshahi	TX	90401	Guinea
8774	1515 Ocean Ave	Saidpur	TX	90401	Guinea
8775	1515 Ocean Ave	Sylhet Osmani	TX	90401	Guinea
8776	1515 Ocean Ave	Dhaka	TX	90401	Cape Verde
8777	1515 Ocean Ave	Dhaka	TX	90401	Cape Verde
8778	1515 Ocean Ave	Hong Kong	TX	90401	Cape Verde
8779	1515 Ocean Ave	Sek Kong	TX	90401	Cape Verde
8780	1515 Ocean Ave	Agra	TX	90401	Cape Verde
8781	1515 Ocean Ave	Allahabad	TX	90401	Ethiopia
8782	1515 Ocean Ave	Amritsar	TX	90401	Ethiopia
8783	1515 Ocean Ave	Bikaner	TX	90401	Ethiopia
8784	1515 Ocean Ave	Bakshi Ka Talab	TX	90401	Ethiopia
8785	90 Chestnut St	Varanasi	TX	13326	Ethiopia
8786	3928 Jackpot Rd	Kulu	TX	43123	Ethiopia
8787	3928 Jackpot Rd	Bhatinda	TX	43123	Ethiopia
8788	3928 Jackpot Rd	Bhiwani	TX	43123	Ethiopia
8789	3928 Jackpot Rd	Bareilly	TX	43123	Ethiopia
8790	3928 Jackpot Rd	Chandigarh	TX	43123	Ethiopia
8791	3928 Jackpot Rd	Kanpur	TX	43123	Ethiopia
8792	3928 Jackpot Rd	Delhi	TX	43123	Ethiopia
8793	3928 Jackpot Rd	Dehra Dun	TX	43123	Burundi
8794	3928 Jackpot Rd	Delhi	TX	43123	Somalia
8795	3928 Jackpot Rd	Gwalior	TX	43123	Somalia
8796	3928 Jackpot Rd	Hissar	TX	43123	Somalia
8797	1250 N Bridge St	Jhansi	TX	45601	Egypt
8798	8521 Mukilteo Speedway	Jodhpur	TX	98275	Egypt
8799	8521 Mukilteo Speedway	Jaipur	TX	98275	Egypt
8800	8521 Mukilteo Speedway	Jaisalmer	TX	98275	Egypt
8801	900 El Camino Real	Jammu	TX	93422	Egypt
8802	2930 Hospitality St	Kanpur	TX	32303	Egypt
8803	2930 Hospitality St	Kota	TX	32303	Egypt
8804	2930 Hospitality St	Ludhiaha	TX	32303	Egypt
8805	2930 Hospitality St	Leh	TX	32303	Egypt
8806	2930 Hospitality St	Lucknow	TX	32303	Egypt
8807	2930 Hospitality St	Pathankot	TX	32303	Egypt
8808	2930 Hospitality St	Patiala	TX	32303	Egypt
8809	2930 Hospitality St	Nainital	TX	32303	Kenya
8810	2930 Hospitality St	Raibarelli	TX	32303	Kenya
8811	1350 S Main St	Saharanpur	TX	95490	Kenya
8812	815 S Cherokee Ln	Srinagar	TX	95240	Kenya
8813	815 S Cherokee Ln	Satna	TX	95240	Kenya
8814	815 S Cherokee Ln	Luang Prabang	TX	95240	Kenya
8815	131 W Upjohn Ave	Pakse	TX	93555	Kenya
8816	2222 S Military Hwy	Phong Savanh	TX	23320	Kenya
8817	2222 S Military Hwy	Savannakhet	TX	23320	Kenya
8818	9190 Gulf Fwy	Sam Neua	TX	77017	Kenya
8819	9190 Gulf Fwy	Vientiane	TX	77017	Kenya
8820	971 N Eagle Valley Road I80 Exit 158	Macau	TX	16853	Libya
8821	971 N Eagle Valley Road I80 Exit 158	Bhairawa	TX	16853	Libya
8822	971 N Eagle Valley Road I80 Exit 158	Janakpur	TX	16853	Libya
8823	2003 W Dewitt Henry Dr	Kathmandu	TX	72012	Libya
8824	15 Red Roof Ln	Pokhara	TX	3079	Libya
8825	100 Chestnut Ridge Rd	Simara	TX	7645	Libya
8826	100 Chestnut Ridge Rd	Biratnagar	TX	7645	Libya
8827	100 Chestnut Ridge Rd	Agatti Island	TX	7645	Libya
8828	100 Chestnut Ridge Rd	Bangalore	TX	7645	Libya
8829	100 Chestnut Ridge Rd	Bellary	TX	7645	Libya
8830	100 Chestnut Ridge Rd	Bidar	TX	7645	Libya
8831	8340 Ohio River Rd	Vijayawada	TX	45694	Libya
8832	310 E Potomac St	Coimbatore	TX	21795	Libya
8833	310 E Potomac St	Kochi	TX	21795	Rwanda
8834	310 E Potomac St	Calicut	TX	21795	Rwanda
8835	201 Center St	Cuddapah	TX	49090	Rwanda
8836	11310 N 30th St	Carnicobar	TX	33612	Sudan
8837	11310 N 30th St	Dundigul	TX	33612	Sudan
8838	11310 N 30th St	Hyderabad	TX	33612	Sudan
8839	1600 Rosario Rd	Madurai	TX	98245	Sudan
8840	1600 Rosario Rd	Mangalore	TX	98245	Sudan
8841	1501 Tyler Ave	Madras	TX	24141	Sudan
8842	1501 Tyler Ave	Nagarjunsagar	TX	24141	South Sudan
8843	1501 Tyler Ave	Port Blair	TX	24141	Sudan
8844	1501 Tyler Ave	Pendicherry	TX	24141	Sudan
8845	7434 E State St	Rajahmundry	TX	61108	Tanzania
8846	7434 E State St	Salem	TX	61108	Tanzania
8847	7434 E State St	Tanjore	TX	61108	Tanzania
8848	7434 E State St	Tirupeti	TX	61108	Tanzania
8849	7434 E State St	Tiruchirappalli	TX	61108	Tanzania
8850	7434 E State St	Trivandrum	TX	61108	Tanzania
8851	7434 E State St	Tambaram	TX	61108	Tanzania
8852	7434 E State St	Thimphu	TX	61108	Tanzania
8853	350 Hegenberger Rd	Male	TX	94621	Tanzania
8854	225 S Main St	Bangkok	TX	45822	Tanzania
8855	5310 Bardes Rd	Nakhon Pathom	TX	45040	Tanzania
8856	5310 Bardes Rd	Lop Buri	TX	45040	Uganda
8857	5310 Bardes Rd	Pattaya	TX	45040	Uganda
8858	5310 Bardes Rd	Prachin Buri	TX	45040	Albania
8859	5310 Bardes Rd	Lampang	TX	45040	Bulgaria
8860	5310 Bardes Rd	Phrae	TX	45040	Bulgaria
8861	5310 Bardes Rd	Prachuap Khiri Khan	TX	45040	Bulgaria
8862	3721 W Avera Dr	Nakhon Sawan	TX	57108	Bulgaria
8863	3721 W Avera Dr	Phetchabun	TX	57108	Bulgaria
8864	3721 W Avera Dr	Nakhon Sawan	TX	57108	Bulgaria
8865	1301 Marinette Ave	Phitsanulok	TX	54143	Cyprus
8866	2637 Main St	Tak	TX	90405	Cyprus
8867	2637 Main St	Satun	TX	90405	Cyprus
8868	2637 Main St	Narathiwat	TX	90405	Croatia
8869	2637 Main St	Krabi	TX	90405	Croatia
8870	2637 Main St	Songkhla	TX	90405	Croatia
8871	2637 Main St	Pattani	TX	90405	Croatia
8872	2637 Main St	Ko Samui	TX	90405	Croatia
8873	2637 Main St	Nakhon Si Thammarat	TX	90405	Croatia
8874	2637 Main St	Phuket	TX	90405	Croatia
8875	4270 Sawyer Rd	Ranong	TX	43219	Croatia
8876	2215 E 59th St	Hat Yai	TX	46013	Croatia
8877	3434 N Broadway Ave	Trang	TX	60657	Croatia
8878	3434 N Broadway Ave	Udon Thani	TX	60657	Croatia
8879	3434 N Broadway Ave	Sakon Nakhon	TX	60657	Spain
8880	3434 N Broadway Ave	Surin	TX	60657	Spain
8881	9923 W US Route 20	Loei	TX	61036	Spain
8882	115 Sky Park Dr NE	Nakhon Ratchasima	TX	47112	Spain
8883	1440 Lincoln Ave	Roi Et	TX	94515	Spain
8884	1446 Crossways Blvd	Danang	TX	23320	Spain
8885	1390 W 186th St	Hanoi	TX	90248	Spain
8886	1390 W 186th St	Kep	TX	90248	Spain
8887	1390 W 186th St	Hanoi	TX	90248	Spain
8888	523 S Shiloh Dr	Nhatrang	TX	72704	Spain
8889	523 S Shiloh Dr	Hue	TX	72704	Spain
8890	428 Center Ave	Phuquoc	TX	67748	Spain
8891	15 Mill St	Ho Chi Minh City	TX	62028	Spain
8892	15 Mill St	Ann	TX	62028	Spain
8893	15 Mill St	Anisakan	TX	62028	Spain
8894	4235 Business 220	Bagan	TX	15522	Spain
8895	4235 Business 220	Coco Island	TX	15522	Spain
8896	2512 NW Prairie View Rd	Heho	TX	64079	Spain
8897	2512 NW Prairie View Rd	Hommalin	TX	64079	Spain
8898	2512 NW Prairie View Rd	Kengtung	TX	64079	Spain
8899	2512 NW Prairie View Rd	Kyaukpyu	TX	64079	Spain
8900	2512 NW Prairie View Rd	Lashio	TX	64079	Spain
8901	2512 NW Prairie View Rd	Lanywa	TX	64079	Spain
8902	2512 NW Prairie View Rd	Mandalay	TX	64079	Spain
8903	1600 E Hedge Lane Ct	Myeik	TX	66071	Spain
8904	1150 Motel Dr	Myitkyina	TX	22664	Spain
8905	1150 Motel Dr	Momeik	TX	22664	Spain
8906	7592 E Route 20	Mong Hsat	TX	14787	Spain
8907	7592 E Route 20	Nampong	TX	14787	Spain
8908	7592 E Route 20	Namsang	TX	14787	Spain
8909	9480 W Higgins Rd	Hpa-an	TX	60018	Spain
8910	1505 E Franklin St	Putao	TX	27514	Spain
8911	1745 Se Marshall St	Pyay	TX	50036	Spain
8912	1745 Se Marshall St	Shante	TX	50036	Spain
8913	1745 Se Marshall St	Sittwe	TX	50036	Spain
8914	1745 Se Marshall St	Thandwe	TX	50036	Spain
8915	G3219 Miller Rd	Tachilek	TX	48507	Spain
8916	G3219 Miller Rd	Taungoo	TX	48507	Spain
8917	G3219 Miller Rd	Yangon	TX	48507	Spain
8918	G3219 Miller Rd	Ujung Pandang	TX	48507	France
8919	229 S Duff Ave	Biak	TX	50010	France
8920	1215 N Jefferson Way	Nabire	TX	50125	France
8921	625 Toro St	Timika	TX	93401	France
8922	3101 Watson Blvd	Jayapura	TX	31093	France
8923	1207 Highway 19 N	Wamena	TX	30286	France
8924	1207 Highway 19 N	Merauke	TX	30286	France
8925	1207 Highway 19 N	Gorontalo	TX	30286	France
8926	1207 Highway 19 N	Palu	TX	30286	France
8927	3900 Sheraton Dr	Manado	TX	31210	France
8928	777 NW Argosy Pkwy	Poso	TX	64150	France
8929	39 Scenic Gulf Dr	Morotai Island	TX	32550	France
8930	39 Scenic Gulf Dr	Ternate	TX	32550	France
8931	900 N Canal Rd	Luwuk	TX	48917	France
8932	3459 Buckhead Loop NE	Ambon	TX	30326	France
8933	3459 Buckhead Loop NE	Fak Fak	TX	30326	France
8934	775 E Broadway St	Kaimana	TX	98620	France
8935	775 E Broadway St	Babo	TX	98620	France
8936	134 River Rd	Manokwari	TX	98382	France
8937	4303 Hyatt Place Dr	Sorong	TX	78230	France
8938	4303 Hyatt Place Dr	Bintulu	TX	78230	France
8939	4303 Hyatt Place Dr	Kuching	TX	78230	France
8940	4303 Hyatt Place Dr	Limbang	TX	78230	France
8941	4303 Hyatt Place Dr	Marudi	TX	78230	France
8942	4303 Hyatt Place Dr	Miri	TX	78230	France
8943	4303 Hyatt Place Dr	Sibu	TX	78230	France
8944	4303 Hyatt Place Dr	Lahad Datu	TX	78230	France
8945	4303 Hyatt Place Dr	Kota Kinabalu	TX	78230	France
8946	1680 Superior Ave	Labuan	TX	92627	France
8947	1203 Broad St	Tawau	TX	26651	France
8948	1130 N 3rd St	Bandar Seri Begawan	TX	66044	France
8949	1130 N 3rd St	Pekanbaru	TX	66044	France
8950	1130 N 3rd St	Dumai	TX	66044	France
8951	1130 N 3rd St	Jakarta	TX	66044	France
8952	440 N Broadway Blvd	Gunung Sitoli	TX	67401	France
8953	800 31st St	Padang Sidempuan	TX	80620	France
8954	4100 W Shirley Pl	Padang	TX	57106	France
8955	4100 W Shirley Pl	Medan	TX	57106	France
8956	4100 W Shirley Pl	Sibolga	TX	57106	France
8957	4100 W Shirley Pl	Nangapinoh	TX	57106	France
8958	4100 W Shirley Pl	Ketapang	TX	57106	France
8959	4100 W Shirley Pl	Pontianak	TX	57106	France
8960	4333 SW 15th St	Jambi	TX	73108	France
8961	4333 SW 15th St	Bengkulu	TX	73108	France
8962	4333 SW 15th St	Palembang	TX	73108	France
8963	4333 SW 15th St	Rengat	TX	73108	France
8964	2238 N Main St	Lhok Sukon	TX	61356	France
8965	2238 N Main St	Banda Aceh	TX	61356	France
8966	211 N Rawhide Dr	Kluang	TX	66061	France
8967	211 N Rawhide Dr	Alor Setar	TX	66061	France
8968	211 N Rawhide Dr	Butterworth	TX	66061	France
8969	211 N Rawhide Dr	Kota Bahru	TX	66061	France
